age,income,expenses,savings,debt,investment_amount,employment_years,credit_score,num_dependents,property_value,savings_rate,debt_to_income,expense_ratio,investment_risk_score,affordability_amount,financial_health_score,scenario_category
77,154953.06923805634,113682.7430146886,41270.32622336774,130551.81133749307,28600.01580446142,34,717.4328501101387,2,0.0,0.26634081161673295,0.8425194122325758,0.733659188383267,89.72412328582323,419075.14438789943,66.36832759738473,moderate_risk
23,51673.67101469035,43673.51026547531,8000.160749215043,46859.54533460003,805.0001023411697,5,587.5914540885867,0,0.0,0.1548208321979035,0.9068184550469329,0.8451791678020966,87.99335449363207,77445.54327433735,32.44178403757435,conservative
53,111080.89228190342,78804.7153530403,32276.17692886312,0.0,12458.316097520823,27,806.2886396023434,3,451135.767689195,0.2905646170625994,0.0,0.7094353829374006,88.29433253778576,319817.9513951026,84.22855378629683,low_risk
41,41543.4026540199,26963.667821716423,14579.734832303475,9012.871561129556,4652.444285614216,14,709.112606365987,1,0.0,0.35095186963200486,0.21694550854873001,0.6490481303679951,69.2469946118716,143687.40981860473,74.37111696537886,low_risk
29,47488.68105055207,36573.896125110914,10914.784925441156,0.0,7539.4402906273945,11,742.7139115042718,0,0.0,0.2298397151485905,0.0,0.7701602848514095,82.81476728946058,110813.48751673702,83.9832859126389,low_risk
60,100366.51795779858,80686.60247433,19679.91548346859,0.0,3453.0194563306036,32,849.4096739377879,1,0.0,0.19608048464671718,0.0,0.8039195153532828,99.73612886532794,191689.60420636297,73.02159092054806,low_risk
72,120864.64016349737,87698.19776961487,33166.442393882506,0.0,17760.994776588086,11,834.0994726372107,1,515132.1101848796,0.2744098054568915,0.0,0.7255901945431086,78.9689927084084,332606.64280254254,88.9720741446288,low_risk
40,89100.61222522221,68870.64321325136,20229.969011970854,83606.1825845945,9233.540740236524,22,559.5307125508727,0,0.0,0.2270463525080498,0.9383240156560028,0.7729536474919502,89.30632252886159,201594.53510710943,46.406318837767095,conservative
44,77312.8791258721,56321.10662696677,20991.77249890533,9746.693892946128,15692.443172706959,26,799.5661773425678,2,0.0,0.27151714871113386,0.1260665485051897,0.7284828512888661,95.23383762033288,214074.97052765675,89.8529481708946,low_risk
75,172919.50806431525,121361.4928725293,51558.01519178595,36658.65882146301,22271.76784566493,42,813.004844109472,1,0.0,0.2981619353937185,0.211997172757718,0.7018380646062815,100.0,512774.3601176771,80.89824507103049,low_risk
74,110608.31730358815,67312.84625398555,43295.471049602595,0.0,6659.987552109883,19,850.0,2,519612.0455289219,0.39143051901575293,0.0,0.6085694809842471,100.0,420964.5121178729,81.02118132040385,low_risk
62,121379.83522642773,78100.11262966285,43279.722596764885,44521.75780097505,31271.483312180902,28,730.5542506111294,0,0.0,0.3565643544994836,0.3667939647797177,0.6434356455005165,98.16284810587237,440502.5235786876,85.40079863555839,moderate_risk
54,139966.9185616,100768.04540494729,39198.87315665271,94889.59269777352,20415.870885579105,36,722.1463967722781,4,0.0,0.2800581277310976,0.6779381566356045,0.7199418722689024,89.09652123486633,392641.87901232933,66.82612603511807,moderate_risk
23,47871.18156671654,33468.281777728094,14402.899788988449,60982.80664782356,8178.228716286646,2,499.54289138126927,0,0.0,0.3008678565603313,1.273867299380028,0.6991321434396687,96.0836757488954,144810.42094731843,51.153599212173155,conservative
18,33917.25699939591,27497.430545997522,6419.826453398389,66270.55729733004,3877.750889084389,0,384.00772064775475,2,0.0,0.18927905795898325,1.9538314512597252,0.8107209420410167,100.0,64732.53466389205,34.179074637521325,conservative
23,30743.779496621457,19279.777106227564,11464.002390393893,0.0,7789.295589897991,1,721.2357295940839,2,0.0,0.3728885185262831,0.0,0.6271114814737169,99.26369340072144,116285.85941969976,94.14707861791291,low_risk
67,125272.14349272718,76733.18202224802,48538.96147047916,189754.41554656674,29954.77738770488,22,501.2986514693628,0,0.0,0.3874681163517981,1.5147254252271802,0.6125318836482019,100.0,489937.85202676395,58.06151029187404,conservative
39,65018.75370318745,40427.64135973345,24591.112343454006,0.0,6887.64130238649,21,845.6862286214156,0,156403.00659557342,0.37821568305835523,0.0,0.6217843169416448,100.0,241584.79153906764,85.39707142524328,low_risk
58,121919.72301741365,93820.05142659564,28099.671590818005,22863.546373203637,21655.22995455345,25,795.0804432402903,0,0.0,0.23047683258601698,0.18752797561689402,0.7695231674139831,89.49287533195493,287081.03123549564,83.624870640052,low_risk
41,53437.680715698494,40004.429402876245,13433.251312822249,18060.19030480828,2710.405100165301,6,715.3555384130854,0,205695.39307935673,0.25138163058180657,0.3379610062024379,0.7486183694181934,87.35658380806669,131127.53668322586,65.50276308997046,moderate_risk
42,64473.86484821288,48874.74090564664,15599.123942566235,89521.87993788124,6084.674297504662,9,440.6780308851991,0,0.0,0.24194491798018247,1.3884772019085918,0.7580550820198175,84.95830217380383,154619.32928663958,40.02622894495518,conservative
78,105608.78521509355,67508.34229692485,38100.4429181687,185757.47697589282,18010.186307040618,4,476.70789444201625,2,0.0,0.3607696352208718,1.7589040314546982,0.6392303647791282,94.89260059120409,380172.40106005204,50.085697458902885,conservative
32,49647.76976049709,36197.60269145048,13450.167069046613,1203.8156894296508,1851.6702584927084,11,711.2458077958468,1,112638.30220771777,0.27091180800126125,0.024246636829810504,0.7290881919987388,96.89070204179976,130602.94006964164,71.81636439759747,low_risk
43,75630.5475004541,59893.15468681898,15737.39281363511,0.0,2947.1653221307,25,812.3139187639958,1,0.0,0.2080824922435028,0.0,0.7919175077564972,100.0,153436.70326860162,72.99198626967332,low_risk
25,15000.0,11564.536359438534,3435.4636405614656,0.0,797.8398601004532,7,765.6610134317373,0,0.0,0.22903090937076437,0.0,0.7709690906292356,91.64764763583148,33618.722837470435,74.38807846733349,low_risk
68,124500.72699619376,88354.67385491806,36146.0531412757,246212.27679283536,25632.613426885095,30,462.60104091879157,3,0.0,0.29032804878625934,1.9775812170088414,0.7096719512137406,91.25985445078052,367508.2008977548,52.97911533725823,conservative
41,69038.32948452297,43209.373326239736,25828.956158283232,0.0,13456.5639953952,21,811.430886888257,0,216541.76245307043,0.37412487166384256,0.0,0.6258751283361574,100.0,258723.23031583522,92.73801534112371,low_risk
65,88657.40708650045,72491.84186339629,16165.56522310416,63978.896302037174,2756.489072459699,16,713.7025284038441,1,0.0,0.18233744651850567,0.7216337221084463,0.8176625534814943,93.68772719654834,157394.6173997677,47.10667386690115,conservative
55,85432.17269355399,62497.99866726068,22934.17402629331,34460.725969221356,14058.249461193489,19,791.7412339692527,0,398729.02392463293,0.26844891453900405,0.40336469877843417,0.731551085460996,100.0,231414.67022137062,78.72301536006373,moderate_risk
78,135624.3191493636,111539.50019490618,24084.818954457427,61512.32909036459,10101.221089713237,19,762.507156252363,0,452926.66924955184,0.17758481005115845,0.4535460596603007,0.8224151899488416,100.0,239295.2388345619,59.89076949529182,conservative
23,15000.0,10645.125417480043,4354.874582519957,1484.4814002609342,920.589596143461,5,741.6120885536822,2,0.0,0.29032497216799713,0.09895882942876702,0.7096750278320029,78.52382675167279,42543.26766910635,73.73616086735395,low_risk
71,107689.77675304505,70994.83598760069,36694.940765444364,214229.726795367,18092.534383237693,7,461.498414041163,2,332086.1116250677,0.34074674376559866,1.9893043142091504,0.6592532562344013,100.0,366745.4588548561,49.14128633350437,conservative
52,119583.6553635542,80940.58608587044,38643.06927768375,234918.8220306783,14269.417965436332,33,445.27035094735993,2,0.0,0.3231467474397099,1.964456236600691,0.6768532525602902,92.26412160886063,382388.9994381131,43.53568017959959,conservative
59,97613.59513318818,68772.4218674091,28841.173265779085,0.0,15974.054012276922,22,845.1587714187067,2,0.0,0.2954626681501378,0.0,0.7045373318498622,95.9002439793189,289654.5065613008,91.14435563554528,low_risk
18,46936.308759335036,35369.12691223413,11567.181847100903,0.0,9094.366546909194,0,738.6151503035848,4,0.0,0.24644421670249766,0.0,0.7535557832975024,94.2712876896026,118320.43896969604,88.95703422491907,low_risk
77,151237.2364398035,119814.33509689044,31422.901342913057,6184.396919852329,19146.257837708374,27,794.5504449591795,1,709140.2095986514,0.20777225293600377,0.04089175505768258,0.7922277470639962,100.0,316976.8591621321,79.89416457831983,low_risk
63,107560.47755314683,71060.92209084568,36499.555462301156,64910.415620688604,16743.899227696507,12,672.5850560742583,1,0.0,0.33933984203692585,0.6034727032139916,0.6606601579630741,100.0,363790.85182024835,67.41568458109327,moderate_risk
53,99537.81829273206,64394.04858274833,35143.76970998373,0.0,18586.600722060135,28,801.4650703016854,0,0.0,0.3530695198344509,0.0,0.6469304801655491,100.0,352249.469793492,91.4665827038063,low_risk
75,116200.95525512895,75607.85908095959,40593.09617416936,203299.17706303613,26048.850432390373,7,501.01253309684625,0,0.0,0.3493353052480835,1.7495331865688453,0.6506646947519166,100.0,410532.8036179382,56.553811227261534,conservative
29,56848.92910600228,47390.685385251505,9458.243720750776,77876.7661976419,2468.409833926503,10,497.4037273591171,1,176798.1822228233,0.16637505524712068,1.369865669532024,0.8336249447528793,100.0,92773.86758634866,29.95237744207331,conservative
55,140084.56379923332,89792.41419374033,50292.14960549299,276566.7501489655,9791.651806734802,37,402.24272799486766,1,0.0,0.3590127865734785,1.9742701720880618,0.6409872134265214,82.4649817431769,490637.95765812055,36.63716179717038,conservative
28,55513.06115420257,38106.15338402087,17406.9077701817,82826.73152138315,8758.81244198537,10,518.2110278653929,1,0.0,0.313564184865059,1.49199553769474,0.686435815134941,94.75443851504552,174113.36454733263,50.69632979245233,conservative
29,72627.06826783871,52398.02616755024,20229.04210028847,0.0,12580.750746575623,11,767.1869551626667,0,0.0,0.27853309492937983,0.0,0.7214669050706202,100.0,204263.4047600298,88.55793145518508,low_risk
59,85913.87611346437,63494.72500746205,22419.15110600232,143466.30381997276,8869.650147292936,21,383.8859675694062,3,0.0,0.2609491285947091,1.6698656892725132,0.7390508714052909,86.34366707234909,222319.57073545663,39.136763802083095,conservative
67,125596.17560441965,102300.75845128376,23295.417153135888,127588.55710384644,5489.646219110194,44,615.4746924424477,4,0.0,0.18547871414896916,1.015855304785665,0.8145212858510308,100.0,228027.72164539268,37.25846588584873,conservative
56,109449.19389454738,68758.27775376182,40690.91614078556,110317.13634141,22244.074032575976,34,593.0625040235263,1,0.0,0.37177903914021176,1.0079208854366937,0.6282209608597883,100.0,408428.0541776022,58.64448990557521,conservative
24,58952.842170032396,36963.62943186942,21989.212738162976,0.0,12615.958770655854,6,763.3613493347679,3,0.0,0.3729966517091994,0.0,0.6270033482908006,84.82144194383831,221189.20930288924,92.46160225808629,low_risk
28,21126.953662204123,14347.365200166409,6779.588462037715,22577.981838361124,4420.704208900504,10,543.646854609881,3,0.0,0.3208975875289735,1.068630791194462,0.6791024124710265,76.7210432398276,68620.61260268246,56.998341997346344,conservative
53,127566.30921623105,89717.43175449963,37848.87746173142,0.0,19317.286285205337,6,816.2800010480767,4,466228.6723537778,0.2966996356191175,0.0,0.7033003643808825,100.0,378803.0526607859,88.61009142013606,low_risk
69,110295.542203519,76483.77264686019,33811.76955665881,204872.94351645562,12042.165806424853,11,529.7295832839268,1,0.0,0.3065560845085545,1.8574738556937207,0.6934439154914455,100.0,334226.72038906446,46.360244110483535,conservative
48,111669.97670218756,77942.90240682807,33727.07429535949,0.0,8545.889116365304,30,811.6780443215102,2,0.0,0.3020245485078425,0.0,0.6979754514921575,91.13520660858073,330616.6245285433,80.9108325779449,low_risk
50,91159.29878073295,74100.08947883338,17059.209301899566,119925.04096182407,2213.3817144655272,23,704.319359649459,0,0.0,0.18713624973062132,1.3155402358901729,0.8128637502693786,100.0,165539.11466980827,39.51978828119547,conservative
30,40364.85615018554,32661.91278259761,7702.943367587926,63407.85641020025,2931.560510356359,12,493.1195577943626,2,148655.74151534142,0.19083292007600824,1.5708289742272394,0.8091670799239917,72.54449388312369,76293.50473712919,35.12392946603632,conservative
35,89800.09331411803,71963.5790913106,17836.514222807426,0.0,11399.88161182572,17,768.7578343326826,2,270924.51517445804,0.19862467358932284,0.0,0.8013753264106772,100.0,180350.4418284119,78.86423276044391,low_risk
58,106900.25734167232,84325.0788428574,22575.178498814916,50108.373135128095,14154.98851961415,31,744.6239872182127,2,0.0,0.21117983305372795,0.4687351148263325,0.788820166946272,89.69376821196943,228045.7044043145,67.85096724508924,moderate_risk
75,124425.21019952466,75911.48681353257,48513.723385992096,55553.503818809004,36841.22620485672,31,850.0,0,455258.31658445403,0.38990268377442877,0.4464775044560606,0.6100973162255712,100.0,495204.7254694095,88.83806238859849,moderate_risk
73,138069.70744148336,87998.3035675705,50071.40387391286,245562.93211094843,5640.829481030163,31,413.0479476246585,3,0.0,0.362653074318522,1.7785302665666578,0.637346925681478,95.07945985165968,485198.1407743875,34.22400738815304,conservative
41,86841.0821620616,68000.74967407197,18840.33248798964,0.0,4213.379878643399,23,829.6921726082501,1,336897.03824236407,0.2169518391402594,0.0,0.7830481608597406,100.0,184237.89578761527,75.62387291074415,low_risk
26,48422.56512175812,36254.506226724734,12168.058895033384,21010.295764420418,6848.915357714654,8,729.0513505583206,0,0.0,0.2512890191677559,0.43388576845986665,0.7487109808322441,93.11145153174631,122292.49767849222,72.79895511599199,moderate_risk
48,89844.24880933695,69044.06037058787,20800.18843874907,0.0,9968.489735003412,17,756.0118609722144,1,0.0,0.23151385552669276,0.0,0.7684861444733072,92.67544083889388,207656.60079999384,79.97437480851598,low_risk
72,142110.62999458882,110737.27072571937,31373.359268869448,69263.74028200192,18907.851073684826,38,719.5998084261257,3,385283.1054849281,0.2207671535202121,0.48738966884440965,0.7792328464797879,100.0,316310.52984009456,67.26962091578739,moderate_risk
78,136697.0264522222,113163.42732929693,23533.59912292527,0.0,8756.762799482078,4,832.1581887377074,4,0.0,0.17215882257066242,0.0,0.8278411774293376,100.0,232927.96181966827,72.81080833665612,low_risk
58,97849.04142127262,74246.45694343011,23602.58447784251,88538.69643104992,8188.273241805491,15,719.9696321187042,2,0.0,0.24121426367607982,0.9048406637853664,0.7587857363239202,87.72933480648948,233135.42958073248,53.95812427528599,conservative
27,35977.49327561404,24065.05229340673,11912.44098220731,7023.661542804745,7018.169072049865,9,721.616502848303,0,0.0,0.3311081428311099,0.19521833471457048,0.6688918571688901,100.0,119973.96868683009,83.79049561345352,low_risk
77,151536.55239588593,94066.91866006971,57469.63373581621,228289.30425514936,22186.680079676138,34,515.4055443605675,0,0.0,0.37924601574462413,1.506486680336188,0.6207539842553759,100.0,569457.8279275765,49.432205342798845,conservative
19,15000.0,10620.31773407917,4379.68226592083,9830.754024950538,1232.3847718199984,1,521.9301598426651,0,0.0,0.29197881772805534,0.6553399123358802,0.7080211822719447,100.0,43030.85757029597,51.919587518653366,conservative
55,119130.22190120164,92619.26720270717,26510.954698494475,0.0,8248.24717705606,37,850.0,0,562462.2307989551,0.22253760863872835,0.0,0.7774623913612717,79.00371874529813,261103.7628471918,79.17742625185696,low_risk
32,79812.6679424996,53512.42648787096,26300.241454628638,34250.79894027873,6671.389149133521,14,684.4391977951839,1,0.0,0.329524649815947,0.4291345056958682,0.670475350184053,100.0,257819.42928374175,65.10485146874954,moderate_risk
20,41031.74025947756,25850.809979024674,15180.930280452889,0.0,1637.101523623934,2,790.3166736485216,1,0.0,0.3699801710688198,0.0,0.6300198289311802,100.0,147046.6119112469,76.27686609265254,low_risk
60,76968.92291429173,65399.38564921097,11569.537265080762,0.0,6760.9169743629145,16,837.874334566169,0,0.0,0.15031439738300545,0.0,0.8496856026169946,100.0,116476.29132426565,73.26411585269499,low_risk
48,98836.50193864637,69651.92041673104,29184.58152191533,43136.42878898051,17929.71929579281,9,777.08744633787,3,0.0,0.2952814086847379,0.4364378696636582,0.704718591315262,100.0,294515.7580470214,78.91544973309159,moderate_risk
23,28215.77754220239,18455.33903416185,9760.438508040541,22949.72921885523,6385.7651128499,5,494.91264546332627,2,0.0,0.34592130213111566,0.8133362920174174,0.6540786978688844,66.70302504722308,98808.82176746911,61.15735120990142,moderate_risk
20,32590.32476637322,20894.927731675758,11695.397034697464,9700.431479611578,2637.560294311805,2,713.8161881209361,2,0.0,0.3588610153024558,0.2976384528443655,0.6411389846975443,82.03378212451788,114385.8597685451,69.46169475572331,low_risk
73,132457.83355306802,108045.27134915316,24412.56220391486,0.0,18060.068884488548,7,850.0,1,547829.0155561676,0.1843044050251221,0.0,0.8156955949748779,100.0,248808.6522651735,82.06491726789382,low_risk
28,38732.0673166454,31175.478536442293,7556.588780203107,0.0,2507.8997516123486,10,736.6752782535265,1,156519.13018787533,0.19509903043454654,0.0,0.8049009695654534,88.56435437191946,74549.57209123971,70.83360800861074,low_risk
32,49684.229025264074,37428.62756838435,12255.601456879725,94753.80125485612,8899.269336728234,2,399.3471957565822,1,0.0,0.24666985273431213,1.9070819057043185,0.7533301472656879,100.0,124773.18945542796,47.09406470557579,conservative
62,89836.53126196556,66191.23082521667,23645.30043674889,144057.91726379725,6871.32548613529,23,484.3828262735052,1,0.0,0.2632036222302329,1.6035382455437857,0.7367963777697671,100.0,232491.94458169758,41.02965099328762,conservative
69,100306.50037843068,84042.77945052227,16263.720927908405,35530.43927118782,2105.868501913108,2,774.4330655108541,2,233667.0763156836,0.1621402488029147,0.3542151796938606,0.8378597511970853,99.62744619226503,157816.4157094512,56.023197528956906,conservative
45,69598.2398254454,45730.700093976266,23867.539731469136,81791.50534673268,11043.432294923634,27,503.3936873954057,1,0.0,0.3429330941605662,1.1751781420582383,0.6570669058394338,91.80431294746174,237963.12725804263,50.112341334659135,conservative
27,46549.728771036025,32763.952068972747,13785.776702063278,73880.16807581576,6495.843775778438,1,464.36804914868014,3,166753.64262119602,0.2961516010087046,1.587089397444282,0.7038483989912954,84.85518331466736,137540.13136043024,46.425608109832496,conservative
55,85945.52021652888,52097.2737330879,33848.24648344098,24913.467780847095,24731.287995166862,34,786.9989821703687,3,0.0,0.3938337495446487,0.289871744872061,0.6061662504553513,100.0,344728.1966371669,89.88952374957887,low_risk
64,105454.82795660787,74308.47474419425,31146.353212413625,0.0,17723.047066280396,16,850.0,1,0.0,0.2953525582084265,0.0,0.7046474417915736,94.81530402320256,313183.42849219515,91.80613334482845,low_risk
74,106893.65581415716,74403.77060640749,32489.88520774967,190506.919395981,22041.996971158227,8,427.1013969387699,0,513211.61689264927,0.3039458699423269,1.7821931128829194,0.696054130057673,100.0,329536.49557132344,51.39763459513921,conservative
67,115763.83204642298,96937.54320134642,18826.28884507656,0.0,13124.329938459394,35,765.0278463391523,3,260064.29790771162,0.16262669015247305,0.0,0.8373733098475269,89.41242427496981,191231.8368635025,73.73735966451031,low_risk
67,131814.0487745985,90893.44619738447,40920.60257721401,131254.6144695564,18065.398971774088,21,582.1361224104072,2,0.0,0.31044189111577997,0.9957483283566475,0.6895581088842201,93.39139374178612,407290.1039186738,51.63577216036249,conservative
24,22688.943511649966,18348.487694354466,4340.4558172955,0.0,3193.697396543563,6,820.455593702436,2,0.0,0.19130268516323073,0.0,0.8086973148367692,74.31366687900305,44223.33376327166,81.8627281212809,low_risk
32,49057.883241348514,38836.595505316836,10221.287736031678,4675.857155530169,6200.303290867624,14,738.116264786032,2,0.0,0.20835158512132154,0.09531112097531799,0.7916484148786784,99.76107705327753,103084.60489859822,76.00524868394737,low_risk
35,66980.09687131437,42654.132166362986,24325.96470495138,68749.76784896762,4293.545742177607,17,582.2226949712888,0,0.0,0.36318198750425346,1.0264055242488976,0.6368180124957465,100.0,236964.0977612753,44.23839006155554,conservative
35,66537.1517749192,55936.40655914612,10600.74521577308,0.0,2909.841158975214,8,814.5734475004555,0,234077.76533440407,0.159320694273676,0.0,0.840679305726324,93.63957944389539,104095.02699860174,68.69496362947197,low_risk
69,108007.04284354512,81841.41190905099,26165.630934494126,156930.7796585404,4497.911661164724,42,507.5874954911183,0,296825.2008796103,0.24225856245686367,1.4529545719651846,0.7577414375431363,100.0,254788.3863000754,37.82607438708541,conservative
58,83123.07146018842,62270.62090366431,20852.450556524112,0.0,10603.39373051228,1,823.3830307055124,0,0.0,0.2508623681754991,0.0,0.7491376318245009,98.79270261323667,208666.2403270413,86.54624263275433,low_risk
41,86850.08928705585,52364.208288380236,34485.88099867561,0.0,8838.172910378884,20,735.5260625540727,1,418155.85341645725,0.3970736389768501,0.0,0.6029263610231499,98.9684651241993,338134.995915589,79.97287646888428,low_risk
19,52257.31099532498,40489.10557087444,11768.205424450542,17939.72500791185,8939.221490053365,1,594.8588881159993,0,0.0,0.2251973015891182,0.3432894149509871,0.7748026984108818,100.0,120126.1492667679,69.44600850283325,moderate_risk
57,104778.03268330346,64323.990353877496,40454.04232942597,199131.32055369345,29343.527935633294,26,481.78683299777754,3,0.0,0.3860927838920226,1.9004882508848073,0.6139072161079774,100.0,411833.62871099595,58.263037863535345,conservative
37,47691.21542918846,30824.98831610898,16866.22711307948,39864.97635086898,11074.031850233936,19,601.4561898863822,2,0.0,0.35365479703746117,0.8358801534405325,0.6463452029625388,90.71986253202432,170775.00576575016,66.02533937166095,moderate_risk
51,79107.13971115179,49414.68978868614,29692.449922465647,150731.64519731145,21207.868623069964,6,449.76485310056404,1,0.0,0.3753447543531887,1.9053873058787523,0.6246552456468113,100.0,302013.81415412616,56.80749332275291,conservative
60,97575.75937968046,67771.38816364367,29804.371216036787,66044.67021477534,20559.008096883463,21,732.5015772296664,0,0.0,0.3054485192378975,0.6768483667077858,0.6945514807621025,81.68948433470862,302569.1701514599,73.80752802045313,moderate_risk
43,70001.80660791638,55926.39463674975,14075.411971166635,48679.13073107872,3135.303209572541,3,589.8219721859947,2,0.0,0.201072124466783,0.6953882721264173,0.798927875533217,94.16447154344286,137632.19749085774,45.3750566612797,conservative
24,66410.98413359605,51591.06663754853,14819.917496047521,93902.89461941866,2428.161845756304,6,437.80196422578337,0,0.0,0.22315461349337853,1.4139450258031923,0.7768453865066215,83.46627737049005,144213.73743866125,32.23539735834679,conservative
55,89314.82340845569,55971.25851584238,33343.56489261331,17320.93520112985,19633.14740013272,33,850.0,2,0.0,0.37332621417305045,0.19392907706754733,0.6266737858269495,90.53625137783399,335804.74088919396,92.13348544061175,low_risk
47,102553.47553860169,82003.32792383213,20550.147614769565,0.0,6977.844329279541,22,817.2983802380913,3,0.0,0.2003847018040298,0.0,0.7996152981959702,100.0,202863.69256521144,75.35606979025121,low_risk
59,132846.46180371218,95013.35509439233,37833.10670931985,101091.28961638344,20364.676849695312,41,609.4859852042425,1,614631.2503308346,0.2847882148733499,0.7609576294784627,0.7152117851266502,93.01913858431777,379489.56588922685,60.372972459919886,moderate_risk
22,44015.944546195504,26768.635355222184,17247.30919097332,3111.0546942968467,9380.647869844337,4,689.9840373719363,0,0.0,0.3918423055279881,0.0706785699546186,0.608157694472012,100.0,173078.68652921935,87.27103004494683,low_risk
28,51927.58450897096,34062.24256304838,17865.341945922584,32466.973273056257,12514.37020959038,10,594.837681633277,2,218898.60497692443,0.3440433849341901,0.6252235369028285,0.6559566150658099,89.33669988471713,181518.77884852912,71.87031816195065,moderate_risk
18,56118.79070175227,44687.18999756883,11431.600704183438,0.0,2437.0675879475248,0,748.3653709700325,1,0.0,0.20370361800804976,0.0,0.7962963819919503,100.0,111693.02083051903,70.09322296533045,low_risk
51,105053.81574870294,82291.27336457216,22762.54238413078,0.0,16379.070789486164,14,803.9818465253734,0,0.0,0.2166750652692196,0.0,0.7833249347307804,100.0,231623.6635192444,85.1667479727696,low_risk
73,123541.20116448194,79942.00169721988,43599.199467262064,4976.466375406005,14265.582410560111,31,850.0,1,0.0,0.3529122192135268,0.04028150970679585,0.6470877807864732,100.0,429964.78081416397,85.54009536334233,low_risk
18,25737.187171352136,15686.809564084866,10050.37760726727,30877.650111981304,7271.981581257426,0,525.6368845055074,3,0.0,0.390500233780569,1.1996823982362534,0.609499766219431,75.29414721465564,102301.21029477174,60.25622202297761,moderate_risk
36,50121.95217100801,33772.19573191716,16349.756439090845,20634.10839336275,3965.286038910037,18,646.7031862535882,0,0.0,0.32619951400352715,0.4116698538219358,0.6738004859964728,88.19110350933133,160129.89064640016,63.378607687683115,moderate_risk
19,48113.682258589506,38429.924392779416,9683.75786581009,0.0,2053.6281235694237,1,809.7887945167574,3,154481.9384684015,0.20126827570095812,0.0,0.7987317242990418,100.0,94606.9780106324,72.56723979840505,low_risk
38,60508.26902374836,50500.057348154,10008.211675594364,9688.5071499455,5314.757390326305,6,764.488950028423,0,0.0,0.16540237949405442,0.16011608314327852,0.8345976205059455,100.0,100330.63799796696,67.43384724732192,low_risk
37,39830.27563231667,29602.71356563978,10227.562066676888,8037.52794568295,7493.80271995041,19,828.3831476713199,0,121708.74837518332,0.25677859126786107,0.20178936823107393,0.7432214087321389,84.31227886284454,104179.63801605847,87.78654733735706,low_risk
78,94141.99156151596,58629.36952334932,35512.622038166635,29078.44135117862,15653.201981468796,20,756.3376991012154,2,0.0,0.37722403625762835,0.3088752637755075,0.6227759637423717,88.15184072321053,353443.73315157474,79.64779077659588,moderate_risk
40,67228.00711448024,48775.367171837555,18452.63994264268,0.0,2910.4819892497917,22,676.095473071843,0,0.0,0.27447846120472263,0.0,0.7255215387952774,100.0,179473.72904076957,71.42445444802325,low_risk
38,51163.67422898083,43473.66363474043,7690.010594240404,78012.70380807023,5453.756606468836,11,497.0655639481238,1,208434.3635682054,0.15030215695268662,1.5247376238326964,0.8496978430473134,85.95934406098016,78187.10698988296,34.646964100949255,conservative
41,64052.71122082032,53462.70052974994,10590.010691070376,0.0,4747.292216094767,14,770.2669721879616,0,0.0,0.1653327468772016,0.0,0.8346672531227984,100.0,105461.93640715143,70.3204702909795,low_risk
21,28795.89783004915,24427.639346036925,4368.258484012225,0.0,1982.0359923324872,3,765.1928923907155,1,0.0,0.15169724902461112,0.0,0.8483027509753889,95.23956861669265,43520.91024038335,68.19766716928278,low_risk
29,69745.05456700508,54042.212031205,15702.842535800075,113883.97903093227,3944.6977704590204,11,422.3505509815011,0,312532.2432118498,0.2251463223204468,1.6328375811068117,0.7748536776795532,84.99975709455272,153903.04656004795,33.73182150984192,conservative
39,94671.80723576386,66887.72795454934,27784.079281214523,25666.133391994612,6640.865007321666,21,784.498948967851,2,429208.3091125131,0.2934778588521401,0.27110354220381566,0.7065221411478599,89.27759658113251,272039.85310551676,72.25963419109824,low_risk
37,102193.39645030344,84134.02367423603,18059.37277606741,91825.97108858508,9515.45237498099,19,584.0583228132505,2,0.0,0.17671760997639085,0.8985421341887325,0.8232823900236091,100.0,180982.34055023192,42.431078873456826,conservative
35,89725.23020785682,73915.20640577936,15810.023802077456,25660.285364938838,6346.756442696004,17,728.2164215967898,4,274841.4222456014,0.17620488423882635,0.2859842133732251,0.8237951157611737,100.0,156853.63365410038,62.008734180666416,low_risk
18,34443.556553761715,21909.24350502027,12534.313048741446,68562.47433599108,2550.2277029742786,0,368.60467853515934,2,0.0,0.3639087917409773,1.9905169697562364,0.6360912082590227,95.0039916780177,122369.58743029731,35.52225726048003,conservative
47,70674.84460251787,56104.975495798695,14569.869106719176,0.0,11423.853795410027,29,804.2469659562361,2,278778.0733380233,0.20615353579709333,0.0,0.7938464642029067,100.0,149009.82646083212,84.69940176856029,low_risk
79,138931.36057707178,115289.04692851729,23642.313648554496,0.0,3137.6700665037997,13,850.0,2,0.0,0.17017262013668244,0.0,0.8298273798633176,100.0,229476.34707932622,69.27567758616058,low_risk
50,52534.006214268105,43321.113300759025,9212.89291350908,0.0,1201.1672444858195,4,821.2151654449991,3,0.0,0.17537008078030192,0.0,0.8246299192196981,67.98071263167877,89404.70576527582,68.51501956988184,low_risk
41,82875.19758644245,64369.86247807747,18505.335108364976,11380.865637308512,14527.206248571134,23,753.2289226916694,0,359533.05167146516,0.223291595643716,0.1373236944834241,0.776708404356284,98.46578102732795,189272.98203916068,82.02618588335099,low_risk
